Id,Label,Weight
1179,The Left Banke,0.011234453658536588
1180,Van Dyke Parks,0.006954661788617887
1181,Sebadoh,0.012839375609756098
1182,My Bloody Valentine,0.02745603386556423
1183,Terrance Simien,0.0006427144897496395
1184,Sleater-Kinney,0.003744817886178862
1185,Babes in Toyland,0.003744817886178862
1186,L7,0.003280524733060578
1187,Courtney Love,0.002960970768175514
1188,Delta 5,0.0021398959349593497
1189,The Slits,0.007742289923990726
1190,X-Ray Spex,0.008948787866674955
1191,Bikini Kill,0.004871826932273393
1192,The Go-Betweens,0.00701900978135536
1193,Elastica,0.007405865950477914
1194,Elliott Smith,0.014979271544715449
1195,Andrew Bird,0.0016466247135057345
1196,Eels,0.006419687804878049
1197,Morphine,0.0005349739837398372
1198,StÃ©phane Grappelli,0.010029352234707588
1199,Skid Row,0.0024436932744649736
1200,Cheap Trick,0.029958543089430897
1201,MÃ¶tley CrÃ¼e,0.014444297560975611
1202,Loverboy,0.0033306853753534453
1203,Quiet Riot,0.0032345844891849937
1204,Hanoi Rocks,0.006287322942322683
1205,Terry Allen,0.003840675373578037
1206,Gary Stewart,0.006964313987528508
1207,Doug Sahm,0.004822487612787034
1208,Ramblin' Jack Elliott,0.01645937640079866
1209,Buddy Holly,0.05189247642276423
1210,Townes Van Zandt,0.01629170204937563
1211,John Prine,0.01361634204481635
1212,Stereolab,0.009716943319663888
1213,Steve Reich,0.012839375609756098
1214,The Free Design,0.006497547065627362
1215,Chrome,0.007489635772357723
1216,Cocteau Twins,0.021426537060766703
1217,Serge Gainsbourg,0.011911610974616965
1218,FranÃ§oise Hardy,0.006897203145553667
1219,The Rockets,0.001079600166390296
1220,Martin Denny,0.004898336412158262
1221,Neu!,0.015514245528455288
1222,Os Mutantes,0.008056783752466299
1223,Yoko Ono,0.013902919307584423
1224,Arthur Lyman,0.0016049219512195123
1225,Cabaret Voltaire,0.01221043952310821
1226,Can,0.027513014162107493
1227,Henry Mancini,0.01018309841346861
1228,The Association,0.005410510464556839
1229,China Crisis,0.03545703136480212
1230,France Gall,0.003264773318247609
1231,Philip Glass,0.007006369997067642
1232,Brigitte Fontaine,0.0011123623445877082
1233,Skin Yard,0.0
1234,Bob Seger,0.01357548400251399
1235,Paula Cole,0.001461183098613913
1236,Christine McVie,0.0031301711435836573
1237,Jane Siberry,0.005736613231039234
1238,Suzanne Vega,0.012213419202949109
1239,SinÃ©ad O'Connor,0.008160384712742781
1240,Smokie Norful,0.0014619604502237608
1241,Kirk Franklin,0.005884713821138212
1242,BeBe & CeCe Winans,0.00617306717763837
1243,Donny Hathaway,0.016597982351521563
1244,The Staple Singers,0.008559583739837399
1245,Terry Stafford,0.0
1246,Paulina Rubio,0.002904269228569759
1247,VerÃ³nica Castro,0.001069947967479675
1248,Lucia Mendez,0.0005349739837398372
1249,Ana Gabriel,0.001069947967479675
1250,Sleeping at Last,0.0004728507517199365
1251,BjÃ¶rk,0.02300388130081301
1252,Terry Callier,0.006419687804878049
1253,Wayne Shorter,0.015672201357555024
1254,Pete Seeger,0.026899087054872636
1255,Pharoah Sanders,0.005389982475850963
1256,The New Lost City Ramblers,0.003764122284000104
1257,"Oscar Brown, Jr.",0.005746711892213597
1258,Shinedown,0.0028398534189894276
1259,Saliva,0.0016507347520159322
1260,Jerry Cantrell,0.005884713821138212
1261,Lester Young,0.02728367317073171
1262,Paul Quinichette,0.013033908701476069
1263,Magic Sam,0.005642512746569171
1264,Jimmy Rogers,0.0034361715803087707
1265,Willie Dixon,0.019794037398373984
1266,Slim Smith,0.0006120554223775059
1267,Sneaker Pimps,0.006966288069191181
1268,Everything But the Girl,0.01016450569105691
1269,Primal Scream,0.011615224725731748
1270,Orchestral Manoeuvres in the Dark,0.011802969033490832
1271,The Modern Jazz Quartet,0.004279791869918699
1272,The 5th Dimension,0.008559583739837399
1273,Johnny Rivers,0.0021398959349593497
1274,Sloan,0.004754195728138152
1275,The 88,0.00017943263620591327
1276,Terry Jacks,6.499487060836045e-05
1277,Smokey Robinson & the Miracles,0.008127681319103047
1278,Larry Williams,0.0033883211921855987
1279,Sam & Dave,0.01338813844908254
1280,The Temptations,0.02974979342203789
1281,Slim Whitman,0.0032098439024390245
1282,Roy Rogers,0.009629531707317075
1283,Trixter,0.0
1284,Smash Mouth,0.0
1285,Billy Idol,0.006220642590666797
1286,Green Day,0.035266602007507974
1287,Madness,0.01370544263983974
1288,The English Beat,0.009215851418655439
1289,INXS,0.008559583739837399
1290,Joe Jackson,0.0087490223378685
1291,Shocking Blue,0.0006154089746616787
1292,Terry Reid,0.0032098439024390245
1293,Steve Winwood,0.008559583739837399
1294,Robert Wyatt,0.012395795755579074
1295,Rod Stewart,0.015514245528455288
1296,Tim Hardin,0.016844803809010676
1297,Tim Buckley,0.013412958389138422
1298,Cal Tjader,0.0048147658536585375
1299,Frankie Miller,0.0017037313541287946
1300,Ronnie Lane,0.004878385239112132
1301,Mick Jagger,0.009094557723577236
1302,Wings,0.003744817886178862
1303,Tesla,0.013392443333063976
1304,Billy Squier,0.00896032974120861
1305,Rainbow,0.011097819531204955
1306,Ace Frehley,0.0021398959349593497
1307,Mott the Hoople,0.015514245528455288
1308,UFO,0.0055216908125919435
1309,Peggy Lee,0.015514245528455288
1310,Nelson Riddle,0.0031467899325999145
1311,Anita O'Day,0.009094557723577236
1312,Keely Smith,0.005969620108009118
1313,Lena Horne,0.011880556718193576
1314,Fats Domino,0.02953436291121472
1315,The Marvelettes,0.033967799416581415
1316,Carl Perkins,0.028298689190653727
1317,Eddie Cochran,0.023215828918690378
1318,Gene Vincent,0.01950100851467414
1319,Free,0.017119167479674798
1320,Joe Tex,0.0048147658536585375
1321,The Spencer Davis Group,0.0030090302878172112
1322,The Rubinoos,0.005389532338806579
1323,Jellyfish,0.0059756360563770145
1324,The Plimsouls,0.0016049219512195123
1325,The Soft Boys,0.0077679694717185796
1326,The Wedding Present,0.003744817886178862
1327,Johnny Mandel,0.003186228739991572
1328,AndrÃ© Previn,0.00014859871828694227
1329,Oscar Peterson,0.014062509513060258
1330,Slowdive,0.0032098439024390245
1331,The Durutti Column,0.007940300269165292
1332,The Primitives,0.0008757537872655893
1333,Pale Saints,0.00472918301107801
1334,Talk Talk,0.012304401626016263
1335,Shirley Horn,0.00477165156913119
1336,Maxine Sullivan,0.005824143695617827
1337,Tevin Campbell,0.004300994814660892
1338,Babyface,0.012953585369433829
1339,Al B. Sure!,0.007489635772357723
1340,The O'Jays,0.012839375609756098
1341,Jim Morrison,0.0026092592725177137
1342,Roy Hamilton,0.0016049219512195123
1343,Nat King Cole,0.03492239006243361
1344,James Cleveland,0.009094557723577236
1345,Johnny Ace,0.006529079392531754
1346,Craig Armstrong,0.0016190070118520482
1347,Steve Jablonsky,2.0000980333660527e-05
1348,AndraÃ© Crouch,0.008643138051245398
1349,Procol Harum,0.012882225558119464
1350,Sodom,0.0038109312887360043
1351,Thin Lizzy,0.023593369986176005
1352,Accept,0.004279791869918699
1353,KC & the Sunshine Band,0.004840590723195674
1354,Anastacia,0.0022923758845317956
1355,Destiny's Child,0.008651299540739399
1356,Jennifer Lopez,0.004954805472621698
1357,Annie Lennox,0.014888932024873994
1358,ABBA,0.014077793589337447
1359,The Jam,0.02300388130081301
1360,J.J. Cale,0.008098410595848657
1361,The Monkees,0.01069947967479675
1362,Blur,0.012625277269663832
1363,Smog,0.003912050943258943
1364,Nick Drake,0.03209843902439025
1365,R. Stevie Moore,0.0013685274509666057
1366,Michael Hurley,0.0032098439024390245
1367,Daniel Johnston,0.008120860433583973
1368,Simian,0.00013168768734176845
1369,Mercury Rev,0.007489635772357723
1370,Air,0.006954661788617887
1371,The United States of America,0.007832398218650399
1372,The Everly Brothers,0.028353621138211386
1373,Ladysmith Black Mambazo,0.002691677965475836
1374,Jackson C. Frank,0.006954661788617887
1375,Fela Kuti,0.012337298057477172
1376,Fred Neil,0.019794037398373984
1377,Johnny Maestro,0.004891554214130503
1378,Dion,0.00917253849729058
1379,The Righteous Brothers,0.006954661788617887
1380,The Moonglows,0.009629531707317075
1381,Miriam Makeba,0.005919785019354602
1382,Milton Nascimento,0.007031373220569587
1383,The Cadillacs,0.004977295962885745
1384,Youssou N'Dour,0.0036553412994834436
1385,King Sunny Ade,0.0021805125815030405
1386,Andy Gibb,6.856865336954529e-05
1387,Snot,0.0029560670098489907
1388,Smoke City,0.0021637285620456767
1389,Maria BethÃ¢nia,0.0032551817643636165
1390,Gilberto Gil,0.004318285960843688
1391,Iris DeMent,0.0022042439276968233
1392,The Be Good Tanyas,0.0
1393,Uncle Tupelo,0.01033469636591355
1394,Jean Ritchie,0.008541145865791109
1395,The Beat,0.0
1396,Software,2.4140809454875835e-05
1397,Wynona Carr,0.003685329031269102
1398,Dorothy Norwood,0.001069947967479675
1399,Tex Williams,0.002188156929512455
1400,Robyn,0.002306437879857083
1401,Sophie Ellis-Bextor,0.0
1402,Susan Ashton,3.2436620049393366e-05
1403,Phil Ochs,0.010738088470439234
1404,Steve Goodman,0.0048147658536585375
1405,Tom Rush,0.005904252731330269
1406,Woody Guthrie,0.04289138795496204
1407,Jerry Jeff Walker,0.005142690297046287
1408,Triumph,0.0016716324911230055
1409,Grand Funk Railroad,0.014979271544715449
1410,Wishbone Ash,0.007821510165272801
1411,Paul Thorn,0.0
1412,Texas,0.002524820747824814
1413,Ry Cooder,0.007353334635262091
1414,Aztec Camera,0.03439634167243784
1415,Son Seals,0.0005349739837398372
1416,Earl Hooker,0.002784036263934086
1417,"Johnny ""Guitar"" Watson",0.0064888621917203616
1418,The Beautiful South,0.0032136217696556867
1419,Electric Light Orchestra,0.014970720794035783
1420,Morrissey,0.012304401626016263
1421,Bobby Womack,0.01539301566480359
1422,Roy Brown,0.018540154134546988
1423,Kenny Chesney,0.008024609756097562
1424,Andy Griggs,0.001565778036762357
1425,Mark Chesnutt,0.0011593343079436128
1426,Billy Dean,0.0017617484953868692
1427,Montgomery Gentry,0.0005525234363046028
1428,Suzi Quatro,0.003744817886178862
1429,Tommy Roe,0.004279791869918699
1430,Gary Glitter,0.007135587059522906
1431,Super Cat,0.0032098439024390245
1432,Horace Andy,0.007489635772357723
1433,I-Roy,0.004853404349246985
1434,Buju Banton,0.02292811844915202
1435,Supertramp,0.0021398959349593497
1436,Barclay James Harvest,0.002767888312829855
1437,Siedah Garrett,0.0
1438,Andy Kim,0.0008970167929447478
1439,The Archies,0.007993175114220135
1440,The Crystals,0.0032098439024390245
1441,Little Eva,0.0021742168473280104
1442,The Chills,0.001069947967479675
1443,Superchunk,0.00717183626410686
1444,Let's Active,0.0021398959349593497
1445,HÃ¼sker DÃ¼,0.026213725203252033
1446,The Undertones,0.006439193290176596
1447,Steve Earle,0.0109964751383595
1448,Joe Ely,0.010143194667937415
1449,John Anderson,0.006419687804878049
1450,Jessi Colter,0.002831519436861277
1451,NRBQ,0.006997466609620127
1452,The Pogues,0.009094557723577236
1453,Tom T. Hall,0.008709172380717976
1454,Guy Clark,0.01016450569105691
1455,Levon Helm,0.005884713821138212
1456,Paul Young,0.005662002367384905
1457,Billy Paul,0.004297521261723406
1458,Joe Cocker,0.0067975696739910885
1459,ABC,0.006954661788617887
1460,Harold Melvin & the Blue Notes,0.004058646474119083
1461,Ann Peebles,0.011004042050783376
1462,Erroll Garner,0.012189357444673192
1463,Andrew Hill,0.0021398959349593497
1464,Barry Harris,0.001747023768514766
1465,The Flamingos,0.01069947967479675
1466,The Belmonts,0.0005795035499836717
1467,The Clovers,0.008024609756097562
1468,The Duprees,0.0005349739837398372
1469,The Skyliners,0.0028913057587092537
1470,The Fleetwoods,0.00533935949458823
1471,Paw,0.0017055785615966794
1472,King Missile,0.004731106779270117
1473,Talking Heads,0.03637823089430895
1474,They Might Be Giants,0.012871302113845075
1475,Warren Zevon,0.0048147658536585375
1476,Violent Femmes,0.008708410443283162
1477,Suicide,0.02557085627623839
1478,Wire,0.03209843902439025
1479,Throbbing Gristle,0.01398117969450264
1480,DNA,0.0022046469778939995
1481,The Four Aces,0.0011383806987347051
1482,The Ink Spots,0.014887942792229356
1483,The Mills Brothers,0.025000820548088845
1484,Barry White,0.016462591480113375
1485,Hot Chocolate,0.003744817886178862
1486,Roy Ayers,0.009433057724993983
1487,Gil Scott-Heron,0.006954661788617887
1488,Peabo Bryson,0.0054554420842063
1489,Enchantment,0.002485474256597633
1490,Johnny Mathis,0.013515151246100079
1491,Maria Muldaur,0.0032098439024390245
1492,Mavis Staples,0.0016049219512195123
1493,Hank Snow,0.010412109629020637
1494,Big Mama Thornton,0.00697756155619243
1495,LaVern Baker,0.005884713821138212
1496,Sick of It All,0.00952160168276332
1497,Minor Threat,0.025282810559686716
1498,Murphy's Law,0.001069947967479675
1499,Agnostic Front,0.008116607633242165
1500,Gorilla Biscuits,0.0034340632702799362
1501,Sonny & Cher,0.0026748699186991873
1502,Peaches & Herb,0.0005349739837398372
1503,Steve Harley,0.002254745032257515
1504,Billy Fury,0.006109044457327453
1505,Shriekback,0.002240797943190578
1506,Andy Black,0.0005349739837398372
1507,Shonen Knife,0.0021398959349593497
1508,Joan Jett & the Blackhearts,0.002009601044677052
1509,Jonathan Richman,0.009999852479509989
1510,The Go-Go's,0.0032098439024390245
1511,Shooter Jennings,0.00012908698941712052
1512,Dire Straits,0.012172809515512183
1513,Robert Earl Keen,0.005349739837398375
1514,Silk,0.0003962196812457623
1515,Jodeci,0.014444297560975611
1516,Full Force,0.002908893391278461
1517,Montell Jordan,0.005879042225873623
1518,Smoking Popes,0.0033499262536831917
1519,7 Seconds,0.008559583739837399
1520,The Cars,0.020329011382113824
1521,Big Black,0.009868216780478794
1522,Queen,0.041228589231450403
1523,Ric Ocasek,0.003744817886178862
1524,Steve Kuhn,0.0057260096898206535
1525,Hank Jones,0.005373870334674927
1526,George Shearing,0.007305839240745069
1527,Cecil Taylor,0.004312039500430235
1528,Marty Robbins,0.011234453658536588
1529,Sonny James,1.3788855586601498e-05
1530,Jim Reeves,0.011010554441994197
1531,Sonny Clark,0.0005349739837398372
1532,Sonny Sharrock,0.0022083174043380275
1533,Ornette Coleman,0.02412209026284579
1534,The Bellamy Brothers,0.0
1535,The Statler Brothers,0.0026748699186991873
1536,Brewer & Shipley,0.0005349739837398372
1537,Perry Como,0.008024609756097562
1538,Steve Tyrell,4.702353315430758e-05
1539,Hamza el Din,0.004279791869918699
1540,Bad Company,0.01737898667037992
1541,Dead Boys,0.0053746560220999575
1542,Dead Moon,0.0037240212703254874
1543,Minutemen,0.009629531707317075
1544,Hurt,0.002571027486300421
1545,Victor Jara,0.001306727724230192
1546,Silvio RodrÃ­guez,0.001069947967479675
1547,Andy MontaÃ±ez,0.0017658060039074447
1548,The Alarm,0.0
1549,The Bats,0.0005540594924776445
1550,Split Enz,0.008353239510056088
1551,The Bobby Fuller Four,0.0032362729434764533
1552,Social Distortion,0.01016450569105691
1553,D.O.A.,0.004279791869918699
1554,Snow Patrol,0.0004897070576424234
1555,Crash Test Dummies,0.00483407025147978
1556,The Cardigans,0.005884713821138212
1557,Coldplay,0.018161828181213216
1558,Mogwai,0.0016049219512195123
1559,Allan Jones,0.0005349739837398372
1560,Eydie Gorme,0.002340491999559506
1561,Frankie Laine,0.0032098439024390245
1562,Vic Damone,0.0026748699186991873
1563,Dean Martin,0.013995120900885739
1564,Johnnie Ray,0.005884713821138212
1565,Bobby Charles,0.003791647238534035
1566,Duane Eddy,0.014517562015450167
1567,Lefty Frizzell,0.019401165231929404
1568,Ronnie Hawkins,0.002188156929512455
1569,P.P. Arnold,0.0009316612177837702
1570,Soft Cell,0.007054726885342845
1571,Shirley Ellis,0.0005349739837398372
1572,Gloria Jones,0.0007061747230147795
1573,Iggy Pop,0.027094744389593212
1574,Angie Stone,0.0021398959349593497
1575,Betty Davis,0.005908844318414764
1576,Lamont Dozier,0.0021398959349593497
1577,Cissy Houston,0.004279791869918699
1578,Lalah Hathaway,0.005349739837398375
1579,Jamiroquai,0.0049836793345944055
1580,Lenny Kravitz,0.005884713821138212
1581,Ashford & Simpson,0.002272163234031226
1582,Willie Mitchell,0.0037727919102037814
1583,Regina Belle,0.0039230230958452895
1584,The Undisputed Truth,0.0021398959349593497
1585,Frankie Lymon,0.005904018218959454
1586,Jan & Dean,0.0048147658536585375
1587,Davy Graham,0.013909323577235774
1588,The Associates,0.0032098439024390245
1589,The Damned,0.024073829268292685
1590,Hot Water Music,0.003744817886178862
1591,Pegboy,0.0038764387804146034
1592,Screeching Weasel,0.004615663932936724
1593,Naked Raygun,0.00325810489699213
1594,Operation Ivy,0.011234453658536588
1595,The Offspring,0.005349739837398375
1596,Avail,0.00845514120476528
1597,Propagandhi,0.002212758559331
1598,Faces,0.017119167479674798
1599,The Bluetones,0.012861643417071808
1600,Pulp,0.007065686310396856
1601,Soilwork,6.434799273747346e-05
1602,Meshuggah,0.0022042439276968233
1603,Entombed,0.0048147658536585375
1604,Survivor,3.217399636873673e-05
1605,Journey,0.011769427642276424
1606,Sonny Stitt,0.008059847942596654
1607,Fats Navarro,0.007489635772357723
1608,Blind Boy Fuller,0.004639411564115157
1609,Sonny Terry,0.0016049219512195123
1610,Big Walter Horton,0.0021398959349593497
1611,Sonny Boy Williamson I,0.004279791869918699
1612,The Ataris,0.00020916767184648804
1613,Face to Face,0.00580265941909192
1614,Barenaked Ladies,0.008024609756097562
1615,Less Than Jake,0.004279791869918699
1616,Weezer,0.021447220344146603
1617,Pennywise,0.009094557723577236
1618,NOFX,0.01667639331971534
1619,Built to Spill,0.0052891697118779895
1620,Lagwagon,0.004328052864471805
1621,Down by Law,0.001095019957842586
1622,Richard Hell,0.008515928572312967
1623,The Vandals,0.008024609756097562
1624,Johnny Otis,0.005473332631984818
1625,Songs: Ohia,0.0017396763079841316
1626,"Bonnie ""Prince"" Billy",0.0021398959349593497
1627,Red House Painters,0.006954661788617887
1628,Swell,0.0013058487648547387
1629,Steve Roach,0.0014536054932826922
1630,Cluster,0.004304975950493267
1631,Popol Vuh,0.0048147658536585375
1632,The Black Dahlia Murder,0.0
1633,Morbid Angel,0.005092098999441137
1634,Audioslave,0.001069947967479675
1635,Screaming Trees,0.00594136188892461
1636,Mudhoney,0.00795710912487582
1637,Green River,0.003684247760658477
1638,The Sound,0.002170325763304765
1639,Andrew W.K.,0.0
1640,Europe,0.002692419371263953
1641,Obituary,0.0005349739837398372
1642,Foreigner,0.0070335637704255355
1643,Nino Rota,0.005174872288561967
1644,Angelo Badalamenti,0.0033400595730337726
1645,Bernard Herrmann,0.011222705627259567
1646,Solange,0.0
1647,Patrice Rushen,0.00181448958141453
1648,The Kingston Trio,0.012375641906133298
1649,The Blues Project,0.0026748699186991873
1650,Incubus,0.004923004890921663
1651,Audiovent,0.0011122628718928727
1652,The Beta Band,0.0011101002318302886
1653,The Incredible String Band,0.01204400490139249
1654,Beck,0.014867447108458198
1655,Moby,0.003721135399743936
1656,Jethro Tull,0.008069207246036637
1657,The Chantels,0.006419687804878049
1658,Angel,3.466586060214889e-05
1659,Jerry Lewis,0.0011085567631221591
1660,Steve Martin,0.0056904449282401464
1661,Richard Pryor,0.004871193288091224
1662,Monty Python,0.002286612606426622
1663,George Carlin,0.006419687804878049
1664,The Smothers Brothers,0.0029557658229670053
1665,Susan Tedeschi,0.001069947967479675
1666,Koko Taylor,0.0032098439024390245
1667,Big Brother & the Holding Company,0.004591354758498487
1668,Robert Cray,0.0021640264322359023
1669,Junior Wells,0.005450738086655501
1670,Groove Armada,0.0029554217596797546
1671,The Avalanches,0.001145005271544363
1672,DJ Shadow,0.009683767872624373
1673,The Spinners,0.010260834138248931
1674,The Dave Clark Five,0.008024609756097562
1675,Roy Orbison,0.025188019244248558
1676,Steven Curtis Chapman,0.004229621087840594
1677,Keith Green,0.002797460119510731
1678,Michael W. Smith,0.014850026275234747
1679,Angela McCluskey,0.0003279134616546651
1680,Macy Gray,0.0024258976636355105
1681,Sandy Denny,0.0075845738152139075
1682,Beth Orton,0.01162035240997845
1683,Malvina Reynolds,0.004320366854228162
1684,Steve Wariner,0.005884713821138212
1685,Chet Atkins,0.022468907317073177
1686,Charley Pride,0.010689537407865692
1687,Don Williams,0.009784768279761049
1688,Marilyn Monroe,0.006419687804878049
1689,The Shirelles,0.01069947967479675
1690,The Music Machine,0.004342196017042228
1691,The Chocolate Watchband,0.0032098439024390245
1692,Nico,0.012508940112778562
1693,Beth Hart,0.000626780709297657
1694,Swell Maps,0.005349739837398375
1695,J.B. Lenoir,0.006520953059358569
1696,Otis Rush,0.013909323577235774
1697,Celia Cruz,0.014378973405923172
1698,Angela Carrasco,0.002923250262479325
1699,Bill Monroe,0.03156346504065041
1700,The Louvin Brothers,0.01598381341339207
1701,Doc Watson,0.012527237714200256
1702,Leo Kottke,0.003744817886178862
1703,John Renbourn,0.003233974399715577
1704,John Fahey,0.03195538272724207
1705,Bukka White,0.0063102157315015235
1706,Burl Ives,0.011337410446916546
1707,Grant Green,0.003945905363483466
1708,Sweetback,0.0
1709,Otis Spann,0.008337989314170518
1710,Branford Marsalis,0.0
1711,Jackie McLean,0.004590226667871715
1712,Joe Henderson,0.00358218390768078
1713,Los Lobos,0.0037930788807319675
1714,Steve Vai,0.001926740308413181
1715,Eddie Van Halen,0.0033360602320862435
1716,John McLaughlin,0.0054503393972151455
1717,Robert Fripp,0.01069947967479675
1718,Al Di Meola,0.0016049219512195123
1719,The Mars Volta,0.0005349739837398372
1720,Egg,0.001069947967479675
1721,Shuggie Otis,0.03722092400745106
1722,Billy Cobham,0.0023253864941214218
1723,Kyuss,0.0040950491047454084
1724,Utopia,0.0021651778243363022
1725,David Grisman,0.003744817886178862
1726,Mike Marshall,0.0005260761480944696
1727,Bernadette Peters,0.004924841755950124
1728,Sutton Foster,0.000324576213364652
1729,The Ames Brothers,0.010607585985570569
1730,Dick Hyman,0.0016049219512195123
1731,Suzanne Ciani,0.001069947967479675
1732,Berlin,0.002299414840842943
1733,Soulive,0.000815724045052997
1734,Jimmy McGriff,0.002200361553994181
1735,The Crusaders,0.003641349098833217
1736,"Medeski, Martin & Wood",0.0025306007162393456
1737,The Brand New Heavies,0.0016592297755778187
1738,Incognito,0.0018641233884064677
1739,Joe Sample,0.004803168914602296
1740,The Big Bopper,0.0030094644149255495
1741,Beth Nielsen Chapman,0.0009338612699896586
1742,The Jordanaires,0.005604676807671492
1743,Johnny Burnette,0.006467948799431154
1744,Jim & Jesse,0.007445378554194648
1745,The Stanley Brothers,0.014444297560975611
1746,Edwin Starr,0.0021398959349593497
1747,Barrett Strong,0.004851991214715076
1748,William Bell,0.0033025954266994086
1749,Bill Doggett,0.0032098439024390245
1750,Syl Johnson,0.0017778426208136064
1751,Brenton Wood,0.005179379197280902
1752,Joe Simon,0.003429906024524516
1753,Joan Baez,0.02080601277103792
1754,Billy Bragg,0.01016450569105691
1755,John Gorka,0.0017764961643892997
1756,Willie Nile,0.0023846632441059446
1757,Greg Brown,0.004279791869918699
1758,Keith Urban,0.0032098439024390245
1759,Blake Shelton,0.000990590037037865
1760,Gary Allan,0.0033506455550431674
1761,Earl Thomas Conley,0.005407501754155869
1762,Vern Gosdin,0.005728840247724002
1763,Guitar Slim,0.007489635772357723
1764,Thad Jones,0.0016049219512195123
1765,Randy Newman,0.020632613864075746
1766,Gerry Mulligan,0.008441741365638331
1767,Gil Evans,0.01925906341463415
1768,The Buckinghams,0.0048147658536585375
1769,John Martyn,0.009114063208875782
1770,Prefab Sprout,0.005136373957453345
1771,Susannah McCorkle,0.0016049219512195123
1772,Sylvia Telles,0.003482065952968934
1773,Margaret Whiting,0.002178323579440772
1774,Blossom Dearie,0.004428496694442254
1775,Elis Regina,0.009016370097415075
1776,June Christy,0.0042835697371353615
1777,Steven Wright,0.001866187447262758
1778,Bob Newhart,0.0021398959349593497
1779,James Carr,0.0036395515092959786
1780,John Mellencamp,0.011074525263232365
1781,Silverstein,4.972344893350228e-05
1782,Sum 41,0.004279791869918699
1783,The Get Up Kids,0.00912701677810658
1784,Jimmy Eat World,0.016049219512195123
1785,Marine Girls,0.0008405793455927889
1786,The Big Wu,9.50054299135551e-05
1787,Silverchair,0.001069947967479675
1788,The Black Crowes,0.004325332886891601
1789,The Marshall Tucker Band,0.006755476934440253
1790,James Gang,0.006550468112295929
1791,Eric Burdon,0.006204539507627964
1792,John Fogerty,0.0048795116802315885
1793,Rare Earth,0.003744817886178862
1794,Humble Pie,0.01069947967479675
1795,Derek & the Dominos,0.006219095664253993
1796,Lowell George,0.0005349739837398372
1797,Savoy Brown,0.004219221744398315
1798,Buddy Miles,0.0028351325868980442
1799,Blancmange,0.0019927194379891003
1800,KMFDM,0.004718498575116844
1801,Soulwax,0.0009580060111179685
1802,Atreyu,0.00015050003775733404
1803,Madball,0.0017301603846559912
1804,Cradle of Filth,0.003779686495191053
1805,Refused,0.005442468625520192
1806,Debbie Reynolds,0.0032098439024390245
1807,Julie London,0.00570917891192943
1808,Nana Mouskouri,0.01015522656991396
1809,Marlene Dietrich,0.008016120435498748
1810,Barbra Streisand,0.009094557723577236
1811,Blu Cantrell,0.0
1812,Toni Braxton,0.00789738420089518
1813,Betty Carter,0.003274770225141695
1814,Switchfoot,0.0016169871998577886
1815,Jars of Clay,0.003206197256819433
1816,Live,0.00879352396939466
1817,Petra,0.005884713821138212
1818,MxPx,0.00733922273091732
1819,dc Talk,0.0032098439024390245
1820,Simple Plan,0.0005349739837398372
1821,Fastball,0.003798006800452689
1822,Rancid,0.008499013614317015
1823,blink-182,0.01980895334409157
1824,Bowling for Soup,0.006954661788617887
1825,Yellow Magic Orchestra,0.007988107585410048
1826,Susumu Yokota,0.0
1827,Betty Harris,0.0026748699186991873
1828,Big Maybelle,0.006371971299032921
1829,The Blackbyrds,0.0012117447026204463
1830,Simple Minds,0.0026748699186991873
1831,Magazine,0.0059183453626977245
1832,Kool & the Gang,0.008559583739837399
1833,Steven Tyler,0.0016049219512195123
1834,Robert Plant,0.010813357876449404
1835,Gary Moore,0.0026748699186991873
1836,David Gilmour,0.003453218337088026
1837,Peter Green,0.003398375164277648
1838,Meat Puppets,0.03272236475016767
1839,Soul Asylum,0.006262595690251251
1840,The Call,0.004237643785227122
1841,Canned Heat,0.006702109754858143
1842,Sin Bandera,0.0005349739837398372
1843,The Angels,0.0024488335261394776
1844,The Lost Trailers,0.0
1845,The Charlie Daniels Band,0.0022434097600135903
1846,Maurice Jarre,0.003744817886178862
1847,Thievery Corporation,0.0026748699186991873
1848,Bent,0.0020753034404017543
1849,J.J. Johnson,0.0039526819011282514
1850,Bob Brookmeyer,0.0005349739837398372
1851,Jack Kerouac,0.005986111628741708
1852,Roy Harper,0.006419687804878049
1853,The Monks,0.006267760305147937
1854,The Red Krayola,0.006849458601965843
1855,The Seeds,0.014163808100560145
1856,Peter Hammill,0.007402234170913784
1857,Charlotte Church,0.00012201842692847612
1858,The Corrs,0.0034927367553547212
1859,CÃ©line Dion,0.009089167909029649
1860,Sarah Brightman,0.0032098439024390245
1861,Natalie Imbruglia,0.0067191316992304614
1862,Luciano Pavarotti,0.004666391965589778
1863,Cecilia Bartoli,0.0007141342772858677
1864,Andrea Bocelli,0.004924998691951124
1865,Loreena McKennitt,0.006648324319144708
1866,Enya,0.006924237629109353
1867,The Manhattans,0.0021398959349593497
1868,Carpenters,0.007608548914978662
1869,Gerry & the Pacemakers,0.0065311943849862
1870,The Cowsills,0.0039418181240199425
1871,The Beau Brummels,0.01088480518051818
1872,Lou Christie,0.001069947967479675
1873,Marco Antonio SolÃ­s,0.0032098439024390245
1874,Chayanne,0.0010597533320058357
1875,Miguel BosÃ©,0.0008884163121635396
1876,The Fixx,0.0032098439024390245
1877,Augustus Pablo,0.004279791869918699
1878,Jackie Mittoo,0.003744817886178862
