,Source,Target,Type,Id,Weight,color
9008,239,251,Directed,9008,1,u
9009,239,253,Directed,9009,1,u
9010,239,254,Directed,9010,1,u
9011,239,264,Directed,9011,1,u
9012,239,410,Directed,9012,1,u
9013,239,519,Directed,9013,1,u
9014,239,643,Directed,9014,1,u
9015,239,644,Directed,9015,1,u
9016,239,717,Directed,9016,1,u
9017,239,771,Directed,9017,1,u
9018,239,855,Directed,9018,1,u
9019,239,857,Directed,9019,1,u
9020,239,912,Directed,9020,1,u
9021,239,1074,Directed,9021,1,u
9022,239,1100,Directed,9022,1,u
9023,239,1110,Directed,9023,1,u
9024,239,1201,Directed,9024,1,u
9025,239,1203,Directed,9025,1,u
9026,239,1350,Directed,9026,1,u
9027,239,1352,Directed,9027,1,u
9028,239,1601,Directed,9028,1,u
9029,239,1633,Directed,9029,1,u
9030,239,1804,Directed,9030,1,u
9031,239,2183,Directed,9031,1,u
9032,239,2291,Directed,9032,1,u
9033,239,2292,Directed,9033,1,u
9034,239,2531,Directed,9034,1,u
9035,239,2533,Directed,9035,1,u
9036,239,2544,Directed,9036,1,u
9037,239,2545,Directed,9037,1,u
9038,239,2720,Directed,9038,1,u
9039,239,2721,Directed,9039,1,u
9040,239,2863,Directed,9040,1,u
9041,239,2864,Directed,9041,1,u
9042,239,2866,Directed,9042,1,u
9043,239,2869,Directed,9043,1,u
9044,239,2870,Directed,9044,1,u
9045,239,2871,Directed,9045,1,u
9046,239,2873,Directed,9046,1,u
9047,239,2953,Directed,9047,1,u
9048,239,2986,Directed,9048,1,u
9049,239,3043,Directed,9049,1,u
9050,239,3249,Directed,9050,1,u
9051,239,3345,Directed,9051,1,u
9052,239,3346,Directed,9052,1,u
9053,239,3347,Directed,9053,1,u
9054,239,3481,Directed,9054,1,u
9055,239,4079,Directed,9055,1,u
9056,239,4249,Directed,9056,1,u
9057,239,4259,Directed,9057,1,u
9058,239,4291,Directed,9058,1,u
9059,239,4548,Directed,9059,1,u
9060,239,4595,Directed,9060,1,u
9061,239,4655,Directed,9061,1,u
9062,239,4833,Directed,9062,1,u
9063,239,4896,Directed,9063,1,u
9064,239,4957,Directed,9064,1,u
9065,239,4972,Directed,9065,1,u
9066,239,4990,Directed,9066,1,u
9067,239,5041,Directed,9067,1,u
9068,240,35,Directed,9068,1,u
9069,240,39,Directed,9069,1,u
9070,240,48,Directed,9070,1,u
9071,240,235,Directed,9071,1,u
9072,240,256,Directed,9072,1,u
9073,240,368,Directed,9073,1,u
9074,240,409,Directed,9074,1,u
9075,240,643,Directed,9075,1,u
9076,240,644,Directed,9076,1,u
9077,240,717,Directed,9077,1,u
9078,240,857,Directed,9078,1,u
9079,240,858,Directed,9079,1,u
9080,240,1032,Directed,9080,1,u
9081,240,1033,Directed,9081,1,u
9082,240,1199,Directed,9082,1,u
9083,240,1201,Directed,9083,1,u
9084,240,1203,Directed,9084,1,u
9085,240,1260,Directed,9085,1,u
9086,240,1303,Directed,9086,1,u
9087,240,1616,Directed,9087,1,u
9088,240,1639,Directed,9088,1,u
9089,240,1714,Directed,9089,1,u
9090,240,1957,Directed,9090,1,u
9091,240,2074,Directed,9091,1,u
9092,240,2163,Directed,9092,1,u
9093,240,2527,Directed,9093,1,u
9094,240,2531,Directed,9094,1,u
9095,240,2720,Directed,9095,1,u
9096,240,2721,Directed,9096,1,u
9097,240,2863,Directed,9097,1,u
9098,240,2865,Directed,9098,1,u
9099,240,2868,Directed,9099,1,u
9100,240,2871,Directed,9100,1,u
9101,240,2873,Directed,9101,1,u
9102,240,2987,Directed,9102,1,u
9103,240,3044,Directed,9103,1,u
9104,240,3592,Directed,9104,1,u
9105,240,3724,Directed,9105,1,u
9106,240,3725,Directed,9106,1,u
9107,240,4215,Directed,9107,1,u
9108,240,4248,Directed,9108,1,u
9109,240,4317,Directed,9109,1,u
9110,240,4389,Directed,9110,1,u
9111,240,4448,Directed,9111,1,u
9112,240,4579,Directed,9112,1,u
9113,240,4637,Directed,9113,1,u
9114,240,4716,Directed,9114,1,u
9115,240,4749,Directed,9115,1,u
9116,240,4849,Directed,9116,1,u
9117,240,4896,Directed,9117,1,u
9118,240,4920,Directed,9118,1,u
9119,240,5056,Directed,9119,1,u
9120,240,5100,Directed,9120,1,u
9121,240,5222,Directed,9121,1,u
9122,241,235,Directed,9122,1,u
9123,241,237,Directed,9123,1,u
9124,241,249,Directed,9124,1,u
9125,241,1073,Directed,9125,1,u
9126,241,1074,Directed,9126,1,u
9127,241,1110,Directed,9127,1,u
9128,241,2280,Directed,9128,1,u
9129,241,2292,Directed,9129,1,u
9130,241,3040,Directed,9130,1,u
9131,241,4207,Directed,9131,1,u
9132,242,31,Directed,9132,1,u
9133,242,34,Directed,9133,1,u
9134,242,48,Directed,9134,1,u
9135,242,234,Directed,9135,1,u
9136,242,235,Directed,9136,1,u
9137,242,237,Directed,9137,1,u
9138,242,243,Directed,9138,1,u
9139,242,245,Directed,9139,1,u
9140,242,247,Directed,9140,1,u
9141,242,249,Directed,9141,1,u
9142,242,1074,Directed,9142,1,u
9143,242,1108,Directed,9143,1,u
9144,242,1110,Directed,9144,1,u
9145,242,1350,Directed,9145,1,u
9146,242,1603,Directed,9146,1,u
9147,242,1633,Directed,9147,1,u
9148,242,1641,Directed,9148,1,u
9149,242,1804,Directed,9149,1,u
9150,242,1952,Directed,9150,1,u
9151,242,2197,Directed,9151,1,u
9152,242,2510,Directed,9152,1,u
9153,242,2721,Directed,9153,1,u
9154,242,3249,Directed,9154,1,u
9155,242,3320,Directed,9155,1,u
9156,242,3344,Directed,9156,1,u
9157,242,3398,Directed,9157,1,u
9158,242,3399,Directed,9158,1,u
9159,242,3573,Directed,9159,1,u
9160,242,3744,Directed,9160,1,u
9161,242,4548,Directed,9161,1,u
9162,242,5041,Directed,9162,1,u
9163,243,27,Directed,9163,1,C
9164,243,97,Directed,9164,1,C
9165,243,235,Directed,9165,1,C
9166,243,261,Directed,9166,1,C
9167,243,502,Directed,9167,1,C
9168,243,1603,Directed,9168,1,C
9169,243,1639,Directed,9169,1,C
9170,243,1641,Directed,9170,1,C
9171,243,1952,Directed,9171,1,C
9172,243,2706,Directed,9172,1,C
9173,243,3298,Directed,9173,1,C
9174,243,4252,Directed,9174,1,C
9175,243,4606,Directed,9175,1,C
9176,244,96,Directed,9176,1,u
9177,244,235,Directed,9177,1,u
9178,244,1496,Directed,9178,1,u
9179,244,1499,Directed,9179,1,u
9180,244,1521,Directed,9180,1,u
9181,244,2327,Directed,9181,1,u
9182,245,34,Directed,9182,1,u
9183,245,94,Directed,9183,1,u
9184,245,96,Directed,9184,1,u
9185,245,235,Directed,9185,1,u
9186,245,250,Directed,9186,1,u
9187,245,502,Directed,9187,1,u
9188,245,1632,Directed,9188,1,u
9189,245,2183,Directed,9189,1,u
9190,245,2196,Directed,9190,1,u
9191,245,2280,Directed,9191,1,u
9192,245,2371,Directed,9192,1,u
9193,245,2533,Directed,9193,1,u
9194,245,3136,Directed,9194,1,u
9195,245,3138,Directed,9195,1,u
9196,245,3139,Directed,9196,1,u
9197,245,3145,Directed,9197,1,u
9198,245,3346,Directed,9198,1,u
9199,245,3434,Directed,9199,1,u
9200,245,3573,Directed,9200,1,u
9201,245,4006,Directed,9201,1,u
9202,245,4206,Directed,9202,1,u
9203,245,4259,Directed,9203,1,u
9204,245,4548,Directed,9204,1,u
9205,245,4655,Directed,9205,1,u
9206,246,234,Directed,9206,1,u
9207,246,235,Directed,9207,1,u
9208,246,255,Directed,9208,1,u
9209,246,256,Directed,9209,1,u
9210,246,264,Directed,9210,1,u
9211,246,502,Directed,9211,1,u
9212,246,505,Directed,9212,1,u
9213,246,519,Directed,9213,1,u
9214,246,771,Directed,9214,1,u
9215,246,1199,Directed,9215,1,u
9216,246,1201,Directed,9216,1,u
9217,246,1639,Directed,9217,1,u
9218,246,1804,Directed,9218,1,u
9219,246,2195,Directed,9219,1,u
9220,246,2196,Directed,9220,1,u
9221,246,2299,Directed,9221,1,u
9222,246,2371,Directed,9222,1,u
9223,246,2533,Directed,9223,1,u
9224,246,2720,Directed,9224,1,u
9225,246,2986,Directed,9225,1,u
9226,246,3489,Directed,9226,1,u
9227,246,3677,Directed,9227,1,u
9228,246,3724,Directed,9228,1,u
9229,246,4235,Directed,9229,1,u
9230,246,4483,Directed,9230,1,u
9231,246,4484,Directed,9231,1,u
9232,246,5027,Directed,9232,1,u
9233,247,26,Directed,9233,1,u
9234,247,27,Directed,9234,1,u
9235,247,32,Directed,9235,1,u
9236,247,40,Directed,9236,1,u
9237,247,91,Directed,9237,1,u
9238,247,94,Directed,9238,1,u
9239,247,95,Directed,9239,1,u
9240,247,235,Directed,9240,1,u
9241,247,253,Directed,9241,1,u
9242,247,406,Directed,9242,1,u
9243,247,407,Directed,9243,1,u
9244,247,819,Directed,9244,1,u
9245,247,1152,Directed,9245,1,u
9246,247,1632,Directed,9246,1,u
9247,247,1951,Directed,9247,1,u
9248,247,2183,Directed,9248,1,u
9249,247,2195,Directed,9249,1,u
9250,247,2543,Directed,9250,1,u
9251,247,3136,Directed,9251,1,u
9252,247,3139,Directed,9252,1,u
9253,247,3145,Directed,9253,1,u
9254,247,3147,Directed,9254,1,u
9255,247,3344,Directed,9255,1,u
9256,247,3481,Directed,9256,1,u
9257,247,4165,Directed,9257,1,u
9258,247,4206,Directed,9258,1,u
9259,247,4207,Directed,9259,1,u
9260,247,4259,Directed,9260,1,u
9261,247,4682,Directed,9261,1,u
9262,247,4833,Directed,9262,1,u
9263,248,31,Directed,9263,1,u
9264,248,33,Directed,9264,1,u
9265,248,34,Directed,9265,1,u
9266,248,51,Directed,9266,1,u
9267,248,58,Directed,9267,1,u
9268,248,91,Directed,9268,1,u
9269,248,234,Directed,9269,1,u
9270,248,235,Directed,9270,1,u
9271,248,236,Directed,9271,1,u
9272,248,237,Directed,9272,1,u
9273,248,241,Directed,9273,1,u
9274,248,242,Directed,9274,1,u
9275,248,243,Directed,9275,1,u
9276,248,245,Directed,9276,1,u
9277,248,247,Directed,9277,1,u
9278,248,251,Directed,9278,1,u
9279,248,253,Directed,9279,1,u
9280,248,254,Directed,9280,1,u
9281,248,255,Directed,9281,1,u
9282,248,258,Directed,9282,1,u
9283,248,409,Directed,9283,1,u
9284,248,413,Directed,9284,1,u
9285,248,454,Directed,9285,1,u
9286,248,504,Directed,9286,1,u
9287,248,505,Directed,9287,1,u
9288,248,643,Directed,9288,1,u
9289,248,857,Directed,9289,1,u
9290,248,858,Directed,9290,1,u
9291,248,1074,Directed,9291,1,u
9292,248,1099,Directed,9292,1,u
9293,248,1108,Directed,9293,1,u
9294,248,1110,Directed,9294,1,u
9295,248,1186,Directed,9295,1,u
9296,248,1350,Directed,9296,1,u
9297,248,1499,Directed,9297,1,u
9298,248,1603,Directed,9298,1,u
9299,248,1633,Directed,9299,1,u
9300,248,1636,Directed,9300,1,u
9301,248,1896,Directed,9301,1,u
9302,248,1997,Directed,9302,1,u
9303,248,2292,Directed,9303,1,u
9304,248,2299,Directed,9304,1,u
9305,248,2373,Directed,9305,1,u
9306,248,2510,Directed,9306,1,u
9307,248,2772,Directed,9307,1,u
9308,248,2866,Directed,9308,1,u
9309,248,2869,Directed,9309,1,u
9310,248,3249,Directed,9310,1,u
9311,248,3254,Directed,9311,1,u
9312,248,3344,Directed,9312,1,u
9313,248,3346,Directed,9313,1,u
9314,248,3434,Directed,9314,1,u
9315,248,3627,Directed,9315,1,u
9316,248,4207,Directed,9316,1,u
9317,248,4595,Directed,9317,1,u
9318,249,235,Directed,9318,1,u
9319,249,264,Directed,9319,1,u
9320,249,502,Directed,9320,1,u
9321,249,2706,Directed,9321,1,u
9322,249,3839,Directed,9322,1,u
9323,249,4787,Directed,9323,1,u
9324,249,4941,Directed,9324,1,u
9325,250,235,Directed,9325,1,u
9326,250,2296,Directed,9326,1,u
9327,250,3138,Directed,9327,1,u
9328,250,3344,Directed,9328,1,u
9329,250,4384,Directed,9329,1,u
9330,250,4655,Directed,9330,1,u
9331,250,5041,Directed,9331,1,u
9332,251,48,Directed,9332,1,u
9333,251,235,Directed,9333,1,u
9334,251,519,Directed,9334,1,u
9335,251,819,Directed,9335,1,u
9336,251,1110,Directed,9336,1,u
9337,251,2864,Directed,9337,1,u
9338,251,3043,Directed,9338,1,u
9339,251,3344,Directed,9339,1,u
9340,251,3353,Directed,9340,1,u
9341,251,4202,Directed,9341,1,u
9342,251,4483,Directed,9342,1,u
9343,251,4547,Directed,9343,1,u
9344,251,4982,Directed,9344,1,u
9345,251,5041,Directed,9345,1,u
9346,252,31,Directed,9346,1,d
9347,252,35,Directed,9347,1,d
9348,252,235,Directed,9348,1,d
9349,252,240,Directed,9349,1,d
9350,252,258,Directed,9350,1,d
9351,252,407,Directed,9351,1,d
9352,252,409,Directed,9352,1,d
9353,252,643,Directed,9353,1,d
9354,252,857,Directed,9354,1,d
9355,252,1034,Directed,9355,1,d
9356,252,1036,Directed,9356,1,d
9357,252,1063,Directed,9357,1,d
9358,252,1148,Directed,9358,1,d
9359,252,1199,Directed,9359,1,d
9360,252,1201,Directed,9360,1,d
9361,252,1497,Directed,9361,1,d
9362,252,1639,Directed,9362,1,d
9363,252,2864,Directed,9363,1,d
9364,252,2869,Directed,9364,1,d
9365,252,2873,Directed,9365,1,d
9366,252,3044,Directed,9366,1,d
9367,252,4248,Directed,9367,1,d
9368,252,4595,Directed,9368,1,d
9369,253,34,Directed,9369,1,u
9370,253,235,Directed,9370,1,u
9371,253,238,Directed,9371,1,u
9372,253,505,Directed,9372,1,u
9373,253,1633,Directed,9373,1,u
9374,253,3008,Directed,9374,1,u
9375,253,3171,Directed,9375,1,u
9376,253,3434,Directed,9376,1,u
9377,253,3481,Directed,9377,1,u
9378,253,4606,Directed,9378,1,u
9379,253,4972,Directed,9379,1,u
9380,253,4982,Directed,9380,1,u
9381,254,31,Directed,9381,1,u
9382,254,48,Directed,9382,1,u
9383,254,234,Directed,9383,1,u
9384,254,235,Directed,9384,1,u
9385,254,245,Directed,9385,1,u
9386,254,247,Directed,9386,1,u
9387,254,250,Directed,9387,1,u
9388,254,1641,Directed,9388,1,u
9389,255,26,Directed,9389,1,u
9390,255,235,Directed,9390,1,u
9391,255,264,Directed,9391,1,u
9392,255,502,Directed,9392,1,u
9393,255,518,Directed,9393,1,u
9394,255,1260,Directed,9394,1,u
9395,255,2542,Directed,9395,1,u
9396,255,2543,Directed,9396,1,u
9397,255,2544,Directed,9397,1,u
9398,255,3145,Directed,9398,1,u
9399,255,3949,Directed,9399,1,u
9400,255,4202,Directed,9400,1,u
9401,255,4259,Directed,9401,1,u
9402,255,4747,Directed,9402,1,u
9403,255,5041,Directed,9403,1,u
9404,256,35,Directed,9404,1,u
9405,256,2113,Directed,9405,1,u
9406,256,3726,Directed,9406,1,u
9407,256,3919,Directed,9407,1,u
9408,256,4134,Directed,9408,1,u
9409,256,5043,Directed,9409,1,u
9410,256,5541,Directed,9410,1,u
9411,257,256,Directed,9411,1,u
9412,257,406,Directed,9412,1,u
9413,257,1719,Directed,9413,1,u
9414,257,2526,Directed,9414,1,u
9415,257,2530,Directed,9415,1,u
9416,257,2617,Directed,9416,1,u
9417,257,4211,Directed,9417,1,u
9418,257,4631,Directed,9418,1,u
9419,258,26,Directed,9419,1,u
9420,258,36,Directed,9420,1,u
9421,258,256,Directed,9421,1,u
9422,258,502,Directed,9422,1,u
9423,258,2358,Directed,9423,1,u
9424,258,2543,Directed,9424,1,u
9425,258,2544,Directed,9425,1,u
9426,258,4483,Directed,9426,1,u
9427,259,26,Directed,9427,1,u
9428,259,36,Directed,9428,1,u
9429,259,256,Directed,9429,1,u
9430,259,264,Directed,9430,1,u
9431,259,502,Directed,9431,1,u
9432,259,503,Directed,9432,1,u
9433,259,2195,Directed,9433,1,u
9434,259,2358,Directed,9434,1,u
9435,259,2886,Directed,9435,1,u
9436,259,2996,Directed,9436,1,u
9437,259,3139,Directed,9437,1,u
9438,259,3252,Directed,9438,1,u
9439,259,3284,Directed,9439,1,u
9440,259,3726,Directed,9440,1,u
9441,259,3760,Directed,9441,1,u
9442,259,3781,Directed,9442,1,u
9443,259,3839,Directed,9443,1,u
9444,259,3846,Directed,9444,1,u
9445,259,4114,Directed,9445,1,u
9446,259,4132,Directed,9446,1,u
9447,259,4134,Directed,9447,1,u
9448,259,4164,Directed,9448,1,u
9449,259,4176,Directed,9449,1,u
9450,259,4180,Directed,9450,1,u
9451,259,4202,Directed,9451,1,u
9452,259,4445,Directed,9452,1,u
9453,259,4478,Directed,9453,1,u
9454,259,4484,Directed,9454,1,u
9455,259,4747,Directed,9455,1,u
9456,259,4775,Directed,9456,1,u
9457,259,4787,Directed,9457,1,u
9458,259,5017,Directed,9458,1,u
9459,259,5065,Directed,9459,1,u
9460,259,5468,Directed,9460,1,u
9461,260,2,Directed,9461,1,u
9462,260,155,Directed,9462,1,u
9463,260,156,Directed,9463,1,u
9464,260,256,Directed,9464,1,u
9465,260,507,Directed,9465,1,u
9466,260,518,Directed,9466,1,u
9467,260,520,Directed,9467,1,u
9468,260,556,Directed,9468,1,u
9469,260,632,Directed,9469,1,u
9470,260,713,Directed,9470,1,u
9471,260,716,Directed,9471,1,u
9472,260,723,Directed,9472,1,u
9473,260,819,Directed,9473,1,u
9474,260,951,Directed,9474,1,u
9475,260,1184,Directed,9475,1,u
9476,260,1186,Directed,9476,1,u
9477,260,1193,Directed,9477,1,u
9478,260,1196,Directed,9478,1,u
9479,260,1274,Directed,9479,1,u
9480,260,1286,Directed,9480,1,u
9481,260,1595,Directed,9481,1,u
9482,260,1612,Directed,9482,1,u
9483,260,1616,Directed,9483,1,u
9484,260,1634,Directed,9484,1,u
9485,260,1650,Directed,9485,1,u
9486,260,1654,Directed,9486,1,u
9487,260,1782,Directed,9487,1,u
9488,260,1784,Directed,9488,1,u
9489,260,1787,Directed,9489,1,u
9490,260,1814,Directed,9490,1,u
9491,260,1815,Directed,9491,1,u
9492,260,1818,Directed,9492,1,u
9493,260,1819,Directed,9493,1,u
9494,260,1822,Directed,9494,1,u
9495,260,1823,Directed,9495,1,u
9496,260,2002,Directed,9496,1,u
9497,260,2026,Directed,9497,1,u
9498,260,2280,Directed,9498,1,u
9499,260,2292,Directed,9499,1,u
9500,260,2313,Directed,9500,1,u
9501,260,2318,Directed,9501,1,u
9502,260,2358,Directed,9502,1,u
9503,260,2431,Directed,9503,1,u
9504,260,2448,Directed,9504,1,u
9505,260,2450,Directed,9505,1,u
9506,260,2451,Directed,9506,1,u
9507,260,2466,Directed,9507,1,u
9508,260,2534,Directed,9508,1,u
9509,260,2543,Directed,9509,1,u
9510,260,2591,Directed,9510,1,u
9511,260,2683,Directed,9511,1,u
9512,260,2797,Directed,9512,1,u
9513,260,2836,Directed,9513,1,u
9514,260,2925,Directed,9514,1,u
9515,260,2928,Directed,9515,1,u
9516,260,2950,Directed,9516,1,u
9517,260,2951,Directed,9517,1,u
9518,260,2987,Directed,9518,1,u
9519,260,3046,Directed,9519,1,u
9520,260,3080,Directed,9520,1,u
9521,260,3152,Directed,9521,1,u
9522,260,3199,Directed,9522,1,u
9523,260,3289,Directed,9523,1,u
9524,260,3478,Directed,9524,1,u
9525,260,3494,Directed,9525,1,u
9526,260,3518,Directed,9526,1,u
9527,260,3553,Directed,9527,1,u
9528,260,3603,Directed,9528,1,u
9529,260,3639,Directed,9529,1,u
9530,260,3759,Directed,9530,1,u
9531,260,3760,Directed,9531,1,u
9532,260,3800,Directed,9532,1,u
9533,260,3817,Directed,9533,1,u
9534,260,3831,Directed,9534,1,u
9535,260,3917,Directed,9535,1,u
9536,260,3919,Directed,9536,1,u
9537,260,3924,Directed,9537,1,u
9538,260,4134,Directed,9538,1,u
9539,260,4161,Directed,9539,1,u
9540,260,4163,Directed,9540,1,u
9541,260,4211,Directed,9541,1,u
9542,260,4246,Directed,9542,1,u
9543,260,4317,Directed,9543,1,u
9544,260,4330,Directed,9544,1,u
9545,260,4340,Directed,9545,1,u
9546,260,4351,Directed,9546,1,u
9547,260,4352,Directed,9547,1,u
9548,260,4353,Directed,9548,1,u
9549,260,4445,Directed,9549,1,u
9550,260,4693,Directed,9550,1,u
9551,260,4697,Directed,9551,1,u
9552,260,4872,Directed,9552,1,u
9553,260,4920,Directed,9553,1,u
9554,260,4948,Directed,9554,1,u
9555,260,4972,Directed,9555,1,u
9556,260,4995,Directed,9556,1,u
9557,260,5017,Directed,9557,1,u
9558,260,5050,Directed,9558,1,u
9559,260,5065,Directed,9559,1,u
9560,260,5096,Directed,9560,1,u
9561,260,5103,Directed,9561,1,u
9562,260,5184,Directed,9562,1,u
9563,260,5204,Directed,9563,1,u
9564,260,5231,Directed,9564,1,u
9565,260,5257,Directed,9565,1,u
9566,260,5379,Directed,9566,1,u
9567,260,5399,Directed,9567,1,u
9568,260,5437,Directed,9568,1,u
9569,260,5439,Directed,9569,1,u
9570,260,5451,Directed,9570,1,u
9571,260,5461,Directed,9571,1,u
9572,261,256,Directed,9572,1,a
9573,261,1719,Directed,9573,1,a
9574,261,3139,Directed,9574,1,a
9575,261,4606,Directed,9575,1,a
9576,262,26,Directed,9576,1,u
9577,262,256,Directed,9577,1,u
9578,262,406,Directed,9578,1,u
9579,262,519,Directed,9579,1,u
9580,262,521,Directed,9580,1,u
9581,262,1387,Directed,9581,1,u
9582,262,1650,Directed,9582,1,u
9583,262,1719,Directed,9583,1,u
9584,262,2183,Directed,9584,1,u
9585,262,2195,Directed,9585,1,u
9586,262,2543,Directed,9586,1,u
9587,262,2927,Directed,9587,1,u
9588,262,3199,Directed,9588,1,u
9589,262,4468,Directed,9589,1,u
9590,262,4551,Directed,9590,1,u
9591,262,4682,Directed,9591,1,u
9592,262,5111,Directed,9592,1,u
9593,263,26,Directed,9593,1,u
9594,263,256,Directed,9594,1,u
9595,263,264,Directed,9595,1,u
9596,263,458,Directed,9596,1,u
9597,263,501,Directed,9597,1,u
9598,263,517,Directed,9598,1,u
9599,263,519,Directed,9599,1,u
9600,263,521,Directed,9600,1,u
9601,263,951,Directed,9601,1,u
9602,263,1152,Directed,9602,1,u
9603,263,1787,Directed,9603,1,u
9604,263,2358,Directed,9604,1,u
9605,263,2543,Directed,9605,1,u
9606,263,2544,Directed,9606,1,u
9607,263,3145,Directed,9607,1,u
9608,263,3199,Directed,9608,1,u
9609,263,3726,Directed,9609,1,u
9610,263,3839,Directed,9610,1,u
9611,263,3949,Directed,9611,1,u
9612,263,3966,Directed,9612,1,u
9613,263,4162,Directed,9613,1,u
9614,264,256,Directed,9614,1,u
9615,264,501,Directed,9615,1,u
9616,264,502,Directed,9616,1,u
9617,264,519,Directed,9617,1,u
9618,264,1804,Directed,9618,1,u
9619,264,2195,Directed,9619,1,u
9620,264,2461,Directed,9620,1,u
9621,264,2500,Directed,9621,1,u
9622,264,2600,Directed,9622,1,u
9623,264,3145,Directed,9623,1,u
9624,264,4134,Directed,9624,1,u
9625,264,4426,Directed,9625,1,u
9626,264,4483,Directed,9626,1,u
9627,264,4615,Directed,9627,1,u
9628,264,4775,Directed,9628,1,u
9629,264,5350,Directed,9629,1,u
9630,265,20,Directed,9630,1,l
9631,265,52,Directed,9631,1,l
9632,265,63,Directed,9632,1,l
9633,265,156,Directed,9633,1,l
9634,265,198,Directed,9634,1,l
9635,265,300,Directed,9635,1,l
9636,265,366,Directed,9636,1,l
9637,265,411,Directed,9637,1,l
9638,265,439,Directed,9638,1,l
9639,265,442,Directed,9639,1,l
9640,265,541,Directed,9640,1,l
9641,265,546,Directed,9641,1,l
9642,265,643,Directed,9642,1,l
9643,265,644,Directed,9643,1,l
9644,265,716,Directed,9644,1,l
9645,265,717,Directed,9645,1,l
9646,265,765,Directed,9646,1,l
9647,265,766,Directed,9647,1,l
9648,265,806,Directed,9648,1,l
9649,265,807,Directed,9649,1,l
9650,265,815,Directed,9650,1,l
9651,265,857,Directed,9651,1,l
9652,265,920,Directed,9652,1,l
9653,265,974,Directed,9653,1,l
9654,265,1065,Directed,9654,1,l
9655,265,1079,Directed,9655,1,l
9656,265,1200,Directed,9656,1,l
9657,265,1201,Directed,9657,1,l
9658,265,1204,Directed,9658,1,l
9659,265,1305,Directed,9659,1,l
9660,265,1352,Directed,9660,1,l
9661,265,1428,Directed,9661,1,l
9662,265,1430,Directed,9662,1,l
9663,265,1520,Directed,9663,1,l
9664,265,1522,Directed,9664,1,l
9665,265,1523,Directed,9665,1,l
9666,265,1589,Directed,9666,1,l
9667,265,1876,Directed,9667,1,l
9668,265,1940,Directed,9668,1,l
9669,265,2066,Directed,9669,1,l
9670,265,2154,Directed,9670,1,l
9671,265,2261,Directed,9671,1,l
9672,265,2291,Directed,9672,1,l
9673,265,2304,Directed,9673,1,l
9674,265,2385,Directed,9674,1,l
9675,265,2386,Directed,9675,1,l
9676,265,2541,Directed,9676,1,l
9677,265,2731,Directed,9677,1,l
9678,265,2863,Directed,9678,1,l
9679,265,2868,Directed,9679,1,l
9680,265,2870,Directed,9680,1,l
9681,265,2873,Directed,9681,1,l
9682,265,2985,Directed,9682,1,l
9683,265,3055,Directed,9683,1,l
9684,265,3354,Directed,9684,1,l
9685,265,3459,Directed,9685,1,l
9686,265,3558,Directed,9686,1,l
9687,265,3563,Directed,9687,1,l
9688,265,3817,Directed,9688,1,l
9689,265,3874,Directed,9689,1,l
9690,265,3980,Directed,9690,1,l
9691,265,4166,Directed,9691,1,l
9692,265,4193,Directed,9692,1,l
9693,265,4419,Directed,9693,1,l
9694,265,4447,Directed,9694,1,l
9695,265,4627,Directed,9695,1,l
9696,265,4664,Directed,9696,1,l
9697,265,4723,Directed,9697,1,l
9698,265,4749,Directed,9698,1,l
9699,265,4920,Directed,9699,1,l
9700,265,5560,Directed,9700,1,l
9701,266,4,Directed,9701,1,v
9702,266,21,Directed,9702,1,v
9703,266,49,Directed,9703,1,v
9704,266,54,Directed,9704,1,v
9705,266,55,Directed,9705,1,v
9706,266,56,Directed,9706,1,v
9707,266,59,Directed,9707,1,v
9708,266,60,Directed,9708,1,v
9709,266,63,Directed,9709,1,v
9710,266,66,Directed,9710,1,v
9711,266,67,Directed,9711,1,v
9712,266,69,Directed,9712,1,v
9713,266,72,Directed,9713,1,v
9714,266,111,Directed,9714,1,v
9715,266,126,Directed,9715,1,v
9716,266,141,Directed,9716,1,v
9717,266,143,Directed,9717,1,v
9718,266,145,Directed,9718,1,v
9719,266,148,Directed,9719,1,v
9720,266,174,Directed,9720,1,v
9721,266,183,Directed,9721,1,v
9722,266,185,Directed,9722,1,v
9723,266,188,Directed,9723,1,v
9724,266,190,Directed,9724,1,v
9725,266,197,Directed,9725,1,v
9726,266,211,Directed,9726,1,v
9727,266,213,Directed,9727,1,v
9728,266,252,Directed,9728,1,v
9729,266,265,Directed,9729,1,v
9730,266,271,Directed,9730,1,v
9731,266,279,Directed,9731,1,v
9732,266,308,Directed,9732,1,v
9733,266,309,Directed,9733,1,v
9734,266,364,Directed,9734,1,v
9735,266,365,Directed,9735,1,v
9736,266,366,Directed,9736,1,v
9737,266,367,Directed,9737,1,v
9738,266,370,Directed,9738,1,v
9739,266,400,Directed,9739,1,v
9740,266,402,Directed,9740,1,v
9741,266,411,Directed,9741,1,v
9742,266,419,Directed,9742,1,v
9743,266,420,Directed,9743,1,v
9744,266,428,Directed,9744,1,v
9745,266,525,Directed,9745,1,v
9746,266,527,Directed,9746,1,v
9747,266,528,Directed,9747,1,v
9748,266,534,Directed,9748,1,v
9749,266,535,Directed,9749,1,v
9750,266,536,Directed,9750,1,v
9751,266,544,Directed,9751,1,v
9752,266,627,Directed,9752,1,v
9753,266,694,Directed,9753,1,v
9754,266,709,Directed,9754,1,v
9755,266,715,Directed,9755,1,v
9756,266,732,Directed,9756,1,v
