,artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
771,X,960690,0.48430539473684214,0.7762481253508702,0.7227327626949535,0.5252783906358474,0.8117792448841862,1,9,0.09352317716707724,0.06454900822199383,0.1975086831703765,0.01662322849807446,0.09472657102552667,0.3277216611111111,0.04751461988304093
772,X,1908947,0.48430539473684214,0.7762481253508702,0.7227327626949535,0.5252783906358474,0.8117792448841862,1,9,0.09352317716707724,0.06454900822199383,0.1975086831703765,0.01662322849807446,0.09472657102552667,0.3277216611111111,0.04751461988304093
773,Romeo Santos,2367865,0.7687744044918331,0.7272022495789557,0.7807513774090217,0.5335978689382818,0.8475068601557039,0,11,0.41448918336754537,5.847893114080164e-07,0.2013178385687539,0.045903515190415065,0.12055452943718625,0.8120089786419754,0.04751461988304093
774,Sister Rosetta Tharpe,13511,0.5275198933756805,0.5973321527387921,0.6667945827863256,0.5153995857375352,0.8255240962905831,1,0,0.7704693375241274,0.016033156217882837,0.17078939359267734,0.047954313222079596,0.07374345675481232,0.16334283,0.04678362573099415
775,Elvis Costello,58549,0.6248952949183304,0.5958978266099928,0.7319588457700993,0.5447062036942196,0.7411944222565017,1,4,0.23535603685702533,0.007479573484069887,0.18239426461410443,0.045406668806161746,0.08403965318796482,0.42849002851851853,0.04678362573099415
776,Sheryl Crow,80780,0.6121387681488203,0.6117679535247413,0.6197593299375098,0.5107105056505855,0.765625365012413,1,4,0.20741501354333702,0.014237757451181911,0.15358051591429167,0.01570553915275995,0.13152441000493637,0.562962962962963,0.04678362573099415
777,Kirk Franklin,83095,0.5842873094373866,0.6959767914427781,0.4821436506852912,0.4464786376000091,0.8020680180288752,1,0,0.22062942252582002,0.00012087564234326824,0.36960682338256706,0.09797735451433463,0.16747245907747196,0.5754985755555556,0.04678362573099415
778,Jennifer Lopez,317865,0.7241553822595281,0.7778722000561391,0.6429134065010765,0.44441896900998096,0.8394677365807804,0,10,0.11952675574500331,0.01183455601233299,0.19478804971915956,0.08470919341035515,0.12164738175479664,0.6577397911111111,0.04678362573099415
779,Michael Bolton,387720,0.5047291640199637,0.49824025082203865,0.332535678201964,0.5321794917318219,0.7145864426715515,1,10,0.2571475318463927,7.985611510791367e-06,0.1515850280840441,0.01595075845100557,0.1347271703507448,0.5867046533333333,0.04678362573099415
780,The Miracles,503668,0.49445064882032674,0.6079585060951159,0.7184186399201806,0.49395756370423477,0.7924699225095809,1,7,0.6639539383468652,0.0008622466598150051,0.3048582993551071,0.01504065040650407,0.08453298013602269,0.28528015197530865,0.04678362573099415
781,Caetano Veloso,639397,0.49103029491833033,0.34409489333547194,0.5798981252953841,0.47879382361978895,0.6143526457615271,1,9,0.5469905817876382,0.030157501541623843,0.20513993967131267,0.0519025053487377,0.10664777427988456,0.43247863246913576,0.04678362573099415
782,Cage the Elephant,1061166,0.48630113089836663,0.8192517443259283,0.5145464317597017,0.5608678673449645,0.8614887727349417,1,2,0.05764687271419823,0.01146026515930113,0.21057432286249217,0.03475856653829697,0.10367917603602349,0.6983855650617283,0.04678362573099415
783,Kygo,3314964,0.6229931590290382,0.6161172016601171,0.37611478443522556,0.46005588844503625,0.7883146042324471,1,0,0.2819609646391308,0.0473619928057554,0.1307500280840441,0.04203943303380402,0.11883925012529065,0.8376068376543209,0.04678362573099415
784,Chubby Checker,116984,0.6186620916515426,0.7064595196086294,0.9099078401512366,0.5311082732994185,0.8114741256718648,1,8,0.25658524613564115,0.027854762589928056,0.17865872685666737,0.032072368421052634,0.06599896474487438,0.31790123456790126,0.046052631578947366
785,Beck,124492,0.6523721075317604,0.644274049643115,0.5732355721262405,0.4801171446618184,0.7760302429559643,1,1,0.1432198269598647,0.16581645323741007,0.20297547846889952,0.04907801133932393,0.12111947897908353,0.5817901234567902,0.046052631578947366
786,Joan Jett & the Blackhearts,135054,0.4683671733212342,0.8301099226080679,0.6600785065378354,0.6026510595559197,0.797288889826219,1,11,0.12003380947203571,0.014520295991778006,0.23277902017890578,0.061894924047924696,0.09056473232962825,0.4525462962962963,0.046052631578947366
787,Fats Domino,137494,0.5241251701451907,0.5311810790761087,0.8654361182586778,0.46810769401481783,0.7143828785943263,1,11,0.5852000693293876,0.06255810277492292,0.15808651445808197,0.02570068463842534,0.060199666121597474,0.4066358024691358,0.046052631578947366
788,David Guetta,213561,0.640107475045372,0.7772444412142112,0.5010141521819041,0.5407770055879909,0.8697135837209863,0,11,0.08206912137531384,0.02702453134635149,0.2116867328895361,0.052412615532734276,0.10356701804498922,0.699266975308642,0.046052631578947366
789,Whitesnake,251595,0.37106539246823955,0.8040766099927821,0.3796933256314657,0.5106476623760912,0.7676319325604377,1,9,0.057163451541251055,0.0014712466598150052,0.17229431038069482,0.03710352481814292,0.1456095076626442,0.4058641975308642,0.046052631578947366
790,Nick Drake,336783,0.5123213475499092,0.22464900453123746,0.44359804127500924,0.5000069354820353,0.5355320084841765,1,8,0.7135978521424002,0.47365813874614593,0.1145334928229665,0.0217426187419769,0.10355381664474472,0.5945216049382716,0.046052631578947366
791,Nobuo Uematsu,431669,0.36619498638838477,0.4687731824925816,0.3962151446725831,0.5851964116221107,0.65710715490853,1,9,0.4492292246199968,0.7766347636176774,0.16992146869149155,0.023223550492083873,0.09501811699606032,0.4888117283950617,0.046052631578947366
792,Air Supply,508443,0.4133535617059892,0.4334073502285668,0.2676442787375939,0.5174864778585817,0.7071520463255321,1,5,0.47173013699542,0.0016730606372045223,0.2044836956521739,0.008163510911424907,0.12982018129666253,0.6215277777777778,0.046052631578947366
793,Harry Chapin,554963,0.4964411297640653,0.4157072038655866,0.45872499081027157,0.4617868841544607,0.6456244426233461,1,7,0.5695590514604839,0.00368512641315519,0.42105263157894735,0.044036826059050065,0.18228456124438858,0.375,0.046052631578947366
794,Seether,625731,0.47285120803085307,0.8484052951319271,0.43049283201176286,0.6252262829048447,0.8623031104630143,1,8,0.004066167777941221,0.0483355210688592,0.12343652485957979,0.02616869918699187,0.12065360827652133,0.6452546296296297,0.046052631578947366
795,Gil Scott-Heron,658346,0.6442193171506352,0.44443469805116687,0.7665152549493252,0.5151713669523257,0.6202133396803973,1,0,0.5912081697994493,0.007001150051387461,0.1831248699812773,0.1236895592640137,0.1300663719278702,0.4236111111111111,0.046052631578947366
796,Eddie Palmieri,172612,0.6070636365698729,0.6351730070575026,0.8059862847240455,0.4872129070071813,0.7445136538359566,1,7,0.6582676464360672,0.2876823299075026,0.18399754316621594,0.03004122807017544,0.16691543593304367,0.31922398592592593,0.04532163742690058
797,Joe Jackson,784732,0.6055692388838476,0.6450164658352714,0.7241664433125033,0.5703156879146892,0.7541976129094459,1,7,0.14721191333738198,0.03207308016443988,0.16671784897025171,0.018290985237483955,0.11879497683299117,0.4364099549382716,0.04532163742690058
798,Pepe Aguilar,836103,0.4304367241379311,0.3883163575667656,0.4729221834794938,0.5541054019142568,0.7847970412398467,1,4,0.6830652739918943,0.003307317574511819,0.19574958498023715,0.011563461703038085,0.10744527762462733,0.6562806192592592,0.04532163742690058
799,Jim Reeves,903609,0.4403753641107078,0.22406456913144596,0.4064560657459434,0.3896575470313087,0.5867770650051821,1,9,0.8324247678202966,0.06101003699897225,0.1583603276471812,0.008916261232349168,0.06781622731831602,0.4174015285185185,0.04532163742690058
800,"Grover Washington, Jr.",944206,0.6029045315335754,0.4461836785227364,0.6183041054455706,0.4635317337567005,0.6546068627829064,0,10,0.38117607127292363,0.33909324152106884,0.09317430622009569,0.03431172764227643,0.21797487005211713,0.4158338232098765,0.04532163742690058
801,The Louvin Brothers,45057,0.5838577949183303,0.29162710622343413,0.6799433545134694,0.5201084701878976,0.6997385237050785,1,9,0.701742151365033,8.386433710174717e-07,0.15695524651549825,0.009990062045357297,0.07194698879064261,0.1919553962962963,0.0445906432748538
802,Blind Melon,50251,0.38616006125226865,0.6489519819151495,0.5522527112324739,0.4632367760365097,0.7861104264744873,1,7,0.32783647300686514,0.012862070914696815,0.17142339504888704,0.015538945228925976,0.11682025179813246,0.5137395460493828,0.0445906432748538
803,Don Henley,184091,0.5945421812613431,0.5687530886598765,0.5808162516410229,0.4944817627778347,0.7026736197546337,1,4,0.3069542138792731,0.0004392826310380267,0.1855258123569794,0.01003147090286693,0.14760131412481897,0.4786937475308642,0.0445906432748538
804,Harold Budd,186927,0.14530765199637027,0.10135070474777448,0.08532133592396157,0.3559686248534717,0.3235910178601557,1,0,0.9007318591758814,0.817158107913669,0.11425038797586852,0.01831166238767651,0.17161381860172503,0.45161290320987657,0.0445906432748538
805,Little River Band,219655,0.5186171767241379,0.5491561011308044,0.4864593372892927,0.4977420049620449,0.7366585313215551,1,7,0.2892077260038185,0.007349147995889003,0.1354073694612024,0.021111985451433467,0.15179915021893717,0.45838311432098766,0.0445906432748538
806,Jim Hall,286483,0.4799228675136116,0.10110622744406127,0.28820851966601907,0.43300651951244495,0.4422656918701342,0,0,0.9763894047723883,0.9158758242548819,0.12119087060536717,0.03227704428754814,0.20249515797911677,0.35862206296296295,0.0445906432748538
807,Sum 41,585574,0.36369357758620685,0.9081108248456171,0.5116654497715696,0.685304439095451,0.852370507845453,1,8,0.0021997462065699485,0.005174368961973279,0.2146130975660495,0.08168385216089004,0.0916935311137915,0.6316208681481481,0.0445906432748538
808,Al Jarreau,606283,0.6498302211887478,0.4826039548079236,0.6623939368796933,0.4781555845766898,0.630747053917906,1,2,0.33545728695969856,0.0036087070914696817,0.19325311836904513,0.030732811296534022,0.14387860023220325,0.4555953803703704,0.0445906432748538
809,Harold Melvin & the Blue Notes,665957,0.5114271710526316,0.5895465915470366,0.590011061282361,0.46211603901350906,0.7104646470148713,1,0,0.3494066464866596,0.00013737821171634122,0.23666259517370503,0.03364528562259307,0.18177350449384147,0.4613699720987654,0.0445906432748538
810,Mose Allison,927627,0.6385603890653357,0.2046598143395621,0.5922979068424093,0.45222544925853847,0.545637825447709,1,8,0.8852991457350775,0.28773020966084273,0.12863633035157063,0.03570886285836543,0.08777633314578938,0.24890481876543208,0.0445906432748538
811,Dua Lipa,3426731,0.69748916969147,0.6953412202261608,0.5716146647061912,0.48365941252119676,0.849843215334185,0,7,0.13845453698703047,0.013497269270298047,0.20927142500520074,0.05869290650406504,0.10361943626422496,0.9042214256790123,0.0445906432748538
812,Silvio RodrÃ­guez,37794,0.5444385764519056,0.18091785628358326,0.37861078821614247,0.47059966028201716,0.5916879408999975,1,7,0.8492163852495472,0.009884815005138745,0.12246484813813188,0.07257447903294824,0.11521924106798435,0.6288200769135802,0.043859649122807015
813,Babyface,61226,0.6661807146098003,0.556810726601973,0.5039526597699943,0.4880393936290075,0.7603046274675215,1,6,0.24701023140595754,0.017917246659815006,0.1568801643436655,0.027576689131365,0.1509076539883196,0.5094110503703704,0.043859649122807015
814,Insane Clown Posse,79959,0.7890385583030853,0.7917211735103055,0.5855798309089953,0.5816210306485939,0.8282373088047434,1,1,0.05422216341805728,0.038445936279547795,0.4210901456209694,0.27728557659392383,0.14210019381631858,0.4942319369135802,0.043859649122807015
815,Destiny's Child,210991,0.6684679117513611,0.6352182923650653,0.6133685364700939,0.4610754851081748,0.8416238315698138,0,1,0.1821789718883149,0.00922110174717369,0.18375013209902225,0.15625328840393668,0.1270919172950016,0.6431896377777777,0.043859649122807015
816,Sean Paul,264350,0.7642512862976407,0.7356476852594434,0.7223539820406448,0.47017698339535885,0.8446746105714769,1,1,0.14635567552131756,2.0657759506680367e-06,0.17293768982733512,0.16706475288831835,0.11422429879576715,0.6939890709876544,0.043859649122807015
817,Ricky Martin,359026,0.569188658121597,0.7621396142433234,0.569553977839626,0.5182276229983953,0.8141640545445781,1,11,0.1923011759278993,0.00020136587872559094,0.2417239889744123,0.04393155006418486,0.1354959405203435,0.7012750455555555,0.043859649122807015
818,Tom Jones,609396,0.38783062046279493,0.5176644638703986,0.5444993771989707,0.4768082795588788,0.7039349557714093,1,4,0.47733833344549875,0.0006068242548818089,0.2440805242354899,0.042449686563970905,0.09038295846497477,0.5181137420987655,0.043859649122807015
819,Earl Thomas Conley,789721,0.6635402098457351,0.43251887681449996,0.5132672131491888,0.4702264245962648,0.668089784039143,1,7,0.4250550495036144,0.0005148386433710175,0.16156254420636573,0.005913424261874199,0.10342649130366877,0.37603723938271605,0.043859649122807015
820,Eric Dolphy,800100,0.44523370349364794,0.3802696256716657,0.45803070314551286,0.43195043076467843,0.6483006160669093,1,0,0.7495224267245493,0.39226391264131555,0.2716939432078219,0.05433265297389816,0.2571435822022677,0.19975713419753086,0.043859649122807015
821,Nicky Jam,867980,0.7509185980036298,0.7395918928943781,0.728689944861629,0.582678049210739,0.8471445522427631,0,10,0.2144981833766719,5.118191161356629e-05,0.15524320782192635,0.09397644415917844,0.11990363415005899,0.8117789920987655,0.043859649122807015
822,Tito Rodriguez,932299,0.5341554843466425,0.5163661620819632,0.7150710686341438,0.42924645600737477,0.7545274690640893,1,7,0.7261831450250769,0.12377073072970195,0.19236291345953818,0.037520079161317936,0.09023210275651966,0.23760372395061727,0.043859649122807015
823,Chris Young,1379627,0.54270923207804,0.6831732857486567,0.4892835278054929,0.49075185735258975,0.8396908680855166,1,7,0.3074480597615867,0.00015131243576567318,0.15134008841273142,0.014318833975181862,0.09520912774502555,0.6668690548148148,0.043859649122807015
824,Tracy Chapman,16281,0.6387250453720508,0.3448686071457214,0.5110014178438271,0.4931711182810383,0.638709055412278,1,9,0.4353106723531918,0.0020307050359712232,0.15629637299771165,0.02995649657680787,0.13077711142180265,0.6246913580246913,0.04312865497076023
825,Triumph,32401,0.3345432543103449,0.7296294811131606,0.4298867478863625,0.5371906785254987,0.7910329645689219,1,9,0.1598351319613286,0.10302923329907503,0.15562374349906388,0.030231065468549423,0.15238411841487104,0.3691358024691358,0.04312865497076023
826,Steve Winwood,45313,0.6423737148366606,0.631803539778651,0.7454882812582052,0.5199029971434099,0.7119276596206223,1,2,0.28743903645926383,0.06038097636176773,0.22135080819638028,0.014917629439452289,0.16817461827907418,0.4944444444444444,0.04312865497076023
827,Faces,58372,0.502230792876588,0.6733900072179003,0.6728456650737804,0.5236563971684478,0.7607365807804478,1,2,0.3633962751307609,0.11080008016443987,0.16640662887455793,0.03048423940949936,0.12283543031299768,0.44115226333333335,0.04312865497076023
828,"Bobby ""Blue"" Bland",81194,0.505255595508167,0.3475218541984121,0.6174972430814473,0.5686431384934049,0.5818425768275929,0,5,0.5335068893995566,0.20500796300102775,0.3167464114832536,0.0363892458279846,0.13153813840994097,0.34279835395061725,0.04312865497076023
829,Robert Palmer,93632,0.671203871370236,0.5519722241158072,0.8741794885259675,0.45404645657641657,0.6383049321506905,1,2,0.27751800933051146,0.0861361685508736,0.11375078011233618,0.0281147486093282,0.13434021644703953,0.4775720164197531,0.04312865497076023
830,Ismael Rivera,108446,0.6103486082123413,0.6124254821958457,0.9074200493619703,0.46109479838847345,0.7657242481862663,1,2,0.6218202319662995,0.015560461459403905,0.20126551591429168,0.050037441163885324,0.12624842692027125,0.39341563790123457,0.04312865497076023
831,Tammi Terrell,164093,0.5868118568511796,0.5181049001523779,0.6988219639762643,0.5346286620688084,0.7030297187206248,1,10,0.24727601079193864,0.00018014080164439878,0.145367866652798,0.020556982242190845,0.07532944069879251,0.4242798354320988,0.04312865497076023
832,Ry Cooder,175708,0.5763195700998185,0.3500384283021894,0.6087276164469885,0.5045314697212833,0.5737014630383958,1,4,0.4860436555261968,0.12833330421377184,0.1502704389432078,0.04688881792896877,0.1320862915411408,0.4600823045679012,0.04312865497076023
833,Erasure,184811,0.6239035083938295,0.736646884272997,0.6708851893084073,0.5093781891950334,0.7024094740774663,1,0,0.09430564081194501,0.010644626927029804,0.17421468691491573,0.010408643560119816,0.11398218520685972,0.4444444444444444,0.04312865497076023
834,Gal Costa,191699,0.5034785242740473,0.32563089762611275,0.5724413170193772,0.4451022568199665,0.5671852780255008,1,7,0.6118135290478558,0.01955047995889003,0.2182147566049511,0.04088575096277279,0.09052866486900463,0.44814814814814813,0.04312865497076023
835,John Fahey,223054,0.33938294010889297,0.4252746812093993,0.378840868560626,0.4545974785755744,0.6946419532888236,1,11,0.7102072031217621,0.8317231932168552,0.1338534085708342,0.018185708172871205,0.1040088407212476,0.2860082304938272,0.04312865497076023
836,Merle Travis,246022,0.5800438600272233,0.29017964552089176,0.6784470230530905,0.5932963074874525,0.6571589257393525,1,9,0.8283130789118571,0.4018793514902364,0.157045280840441,0.0586399946512623,0.06775900038449646,0.15061728395061727,0.04312865497076023
837,Mecano,403454,0.6490093772686025,0.6246023468201138,0.6699819702777924,0.5233301466989881,0.7808286533780039,1,9,0.43528724562260845,0.030290701952723535,0.12196796338672769,0.028266295464270435,0.1274764634229718,0.5481481481481482,0.04312865497076023
838,The Righteous Brothers,424296,0.34025257146098004,0.34036410297537895,0.4621995830488894,0.4257796823608408,0.6106887770252356,1,7,0.5913315805671651,0.012256010277492293,0.21212467963386725,0.015087005776636717,0.07982085683120982,0.37818930037037035,0.04312865497076023
839,Tommy James & the Shondells,520975,0.5366379310344828,0.5317387120057743,0.7196520159638712,0.5055009275382112,0.6966601588372822,1,11,0.29445042208325933,0.014867288797533402,0.19152277928021633,0.03730922871202396,0.09015227019123837,0.4238683127160494,0.04312865497076023
840,Dave Van Ronk,528221,0.5204930433303085,0.10879514495949955,0.4113007404295542,0.48057689462483066,0.5299709964086866,1,9,0.9098392660016653,0.022808256937307297,0.1504368629082588,0.03985522785622593,0.09424566249742049,0.2497942386419753,0.04312865497076023
841,Helen Merrill,568368,0.32123411978221417,0.14262704807923648,0.254564231476133,0.46927230928562486,0.5469827344597363,0,2,0.9000333654956819,0.009785806783144913,0.1672526180570002,0.01828911745827985,0.10873404907379008,0.18641975308641975,0.04312865497076023
842,Herman's Hermits,575051,0.5784180274500907,0.6031491428743283,0.7979309982670797,0.5289556944017663,0.7729020543517559,1,0,0.3765288185683803,0.024671693730729704,0.21348034116912834,0.016631008771929825,0.06445212184962237,0.32880658432098764,0.04312865497076023
843,The Zombies,582313,0.46241681828493647,0.6022803221990537,0.5929212834112273,0.5171670439414114,0.8001960358890309,1,9,0.5393469224301121,0.07655493011305242,0.18239026419804452,0.016277992083868213,0.07356387232459781,0.5041152262962963,0.04312865497076023
844,AFI,589630,0.35435571687840295,0.8803031518165049,0.44084440476815634,0.5441616306463177,0.8431961885560029,0,4,0.03480956039925301,0.03861246043165467,0.2134387351778656,0.06365354407359863,0.09111418039218638,0.5292181070370371,0.04312865497076023
845,Burt Bacharach,642542,0.46298396892014526,0.2992922447670222,0.43416478496035293,0.409594804078892,0.6081828918508521,1,7,0.5510537616107422,0.4617992918807811,0.14768740066569586,0.023151120025673946,0.09080192078871326,0.3876543209876543,0.04312865497076023
846,Keith Emerson,765900,0.35159558416515424,0.49568262591226236,0.4967144536049993,0.572215204229119,0.646967469208706,1,7,0.2148693514237399,0.23028478314491263,0.2258546567505721,0.027239337826273007,0.18553580383279608,0.41975308641975306,0.04312865497076023
847,Lamb of God,781350,0.30856775521778584,0.9737348624588981,0.19261320905319543,0.47399478757667834,0.8837884740533635,1,2,0.0012014530255698352,0.1899831860226105,0.2437972404826295,0.12357010376551134,0.13642766210476995,0.5744855966666667,0.04312865497076023
848,Quiet Riot,859868,0.40736539587114345,0.8580479589381667,0.4939172745890879,0.5515955933399342,0.7902343593000555,1,2,0.09475011917431764,0.05127943473792394,0.20365439255252757,0.05839395271715876,0.13452288882909227,0.44855967074074077,0.04312865497076023
849,Third Eye Blind,926237,0.5125529344373866,0.7390194351992943,0.5064503145512788,0.498418253155337,0.8058529570006508,1,7,0.0383258952903155,0.004214389516957862,0.16382705741626793,0.015286692340607621,0.12691972761594011,0.5765432098765433,0.04312865497076023
850,Toni Braxton,935330,0.6718844521324865,0.5815956903119737,0.5137320800294072,0.46632012018163815,0.784524412085131,1,2,0.22153435115431191,0.00011479136690647483,0.16443727896817142,0.026790043859649126,0.14477978640061773,0.5728395061728395,0.04312865497076023
851,Ellie Goulding,1596642,0.5466386876134302,0.6247193038736065,0.4593638953946333,0.5439618019279138,0.8048293925377812,1,8,0.2991249589520166,0.027977728674203495,0.16196172248803825,0.02965875053487377,0.10597495773988845,0.6090534979012346,0.04312865497076023
852,Shawn Mendes,3276902,0.6057924988656987,0.6023972782500601,0.529328362127816,0.5217982860459558,0.8137253247848828,1,10,0.3229005854714772,2.034943473792395e-06,0.12358886311628874,0.05725467158750534,0.09876054777885872,0.8596707818518519,0.04312865497076023
853,Bobby Vee,77732,0.4836045406079854,0.3622743724436603,0.6445688925064328,0.44762886066441326,0.6831273636385548,1,7,0.7334930249276658,4.511819116135663e-06,0.1645904805491991,0.014967399443731285,0.06158717375037085,0.3163841807407407,0.04239766081871345
854,Meat Loaf,339624,0.41475822028130666,0.7186667004170342,0.5096378669327313,0.5543260393549342,0.7690668263636145,1,2,0.37480366822460326,0.0036947297019527237,0.2472277366340753,0.03806850770218229,0.21606576432312002,0.48210922790123456,0.04239766081871345
855,A Perfect Circle,479149,0.4981005263157895,0.6220831051006496,0.2399075418789057,0.5322311089487521,0.7323337899202198,1,6,0.1095251090565865,0.304869789311408,0.12925359579779488,0.0346688863928113,0.12881784577866176,0.6066122619753086,0.04239766081871345
856,Smokey Robinson,821571,0.49658171619782215,0.5162494516400673,0.6008142141469306,0.5691435032492289,0.7493495314902745,1,0,0.5028890199979018,0.016712633093525178,0.1634445527355939,0.026536991869918702,0.14536363159093088,0.4402594685185185,0.04239766081871345
857,Robin Trower,831381,0.44784521211433764,0.5901615666853797,0.5193393719476974,0.473080076706841,0.7064314779821157,0,4,0.14976579745326848,0.07664408221993833,0.15297606199292696,0.029564920838682077,0.14002692679451015,0.3523749738271605,0.04239766081871345
858,Jill Scott,845662,0.6586714450998186,0.4971988160638383,0.4610876185474978,0.4647814213527262,0.748496538383668,0,1,0.28072216217809615,0.029702601233299077,0.19035798731017267,0.15356679182712882,0.13588360991361062,0.5406988909876543,0.04239766081871345
859,Tory Lanez,2775792,0.6879325725952813,0.6122842278851552,0.31694817308197243,0.5616513440768434,0.7975652929933236,0,6,0.08223152415044116,3.3299075025693734e-05,0.1721536041189931,0.14189022571673085,0.09440562073596258,0.8361581920987655,0.04239766081871345
860,Papa Roach,7731,0.4907769578039927,0.9039860233378778,0.426597156960563,0.44462379050155343,0.8636863447901854,1,2,0.028358847030557733,0.001270540596094553,0.2048628791345954,0.0574897079589217,0.10269414198017554,0.6743295019753086,0.041666666666666664
861,Solomon Burke,31067,0.5912604038112522,0.44757827010987244,0.7255575854644751,0.5109071585464394,0.6942197392079829,1,5,0.6349566991026768,5.3854059609455294e-05,0.1806811909714999,0.022737667950363718,0.07912741001810834,0.3891017454320988,0.041666666666666664
862,The Flamingos,55304,0.38333124773139754,0.3253440943539979,0.40088402457595973,0.48692498833464215,0.6488159304875991,1,3,0.8044243970568685,0.0022284316546762593,0.15818167464114832,0.010055626872058193,0.07797184425949308,0.20902511703703705,0.041666666666666664
863,Faith Hill,162269,0.5142257021324863,0.6010623586494506,0.4716168670902694,0.5792638009719235,0.7821587109595315,1,7,0.3017511272777495,1.2127440904419322e-05,0.16746052839608902,0.010129403080872916,0.11230918118564154,0.5972754362962963,0.041666666666666664
864,Del Shannon,194018,0.4717285186025409,0.5958079487128077,0.7251592133592396,0.5059288276599861,0.7819297346043529,1,1,0.23780147005972363,0.03306135251798561,0.2403750280840441,0.020727280701754388,0.05857368796074498,0.28352490419753085,0.041666666666666664
865,The Flying Burrito Brothers,194703,0.4531103323502723,0.5251845266260325,0.6604417948852597,0.4812173022864101,0.6665389496010992,1,2,0.23069046786884792,0.15596221993833506,0.1783605804035781,0.010015050278134362,0.10128921703852428,0.3878246061728395,0.041666666666666664
866,Johnny Hartman,212612,0.4112976406533576,0.14346199274200014,0.3119021015596282,0.46762465829037064,0.5480679963363784,1,10,0.9218943956961242,0.03249879856115108,0.10775951737050135,0.017049562473256313,0.10972986251586127,0.22860791827160495,0.041666666666666664
867,John Hartford,221603,0.528600037431942,0.3600715985644398,0.628209840886415,0.5167096196524292,0.6021055850948444,1,7,0.7101160333505961,0.12065120349434738,0.16948343977532765,0.0593414783910997,0.08352877720720094,0.34269902086419757,0.041666666666666664
868,Rob Zombie,235169,0.5130131737749546,0.912887408773759,0.37515278475030195,0.507374291827421,0.835143673310998,1,0,0.06751595601517629,0.145372161356629,0.27833690763469937,0.0683568677792041,0.11083553042006708,0.5674755214814814,0.041666666666666664
869,Widespread Panic,257141,0.402536141107078,0.7564995669259764,0.6306000756183374,0.5149985694287958,0.7451223049482997,1,7,0.09462039514718786,0.1389870750256937,0.2798720262117745,0.01699238660676081,0.19374605721783889,0.4695615155555556,0.041666666666666664
870,RubÃ©n Blades,296024,0.6034639212794918,0.5832768716416713,0.7758792711232474,0.44280423025709303,0.7459239299814409,0,9,0.5734831568453699,0.005454238437821172,0.15495183066361554,0.04384304985023535,0.19964711630798104,0.5008514261728395,0.041666666666666664
871,Mazzy Star,401287,0.4014018398366606,0.31897657891571096,0.24521455022843044,0.5641394539474432,0.633410101954735,1,7,0.39054220828075337,0.16054020246659814,0.12129939775327647,0.01600932498930253,0.1371807721667222,0.5304384844444444,0.041666666666666664
872,The Whispers,482787,0.7042602790381126,0.5990228175876173,0.7745030751457228,0.4710943420169119,0.7494807514521922,0,0,0.20302803118304366,0.019171452209660843,0.10303759621385479,0.03544184210526316,0.17048358934022792,0.37143465308641976,0.041666666666666664
873,Tom T. Hall,515628,0.5762798049001816,0.41093567246771995,0.8118595483904847,0.5455023518499551,0.613240235725132,1,7,0.6949519135556553,0.008442209660842753,0.20843525587684625,0.017923804022250748,0.08017917873314377,0.4214559386419753,0.041666666666666664
874,The Turtles,564239,0.44951185911978225,0.5479997293287353,0.6459193078821615,0.5502091132051851,0.7130265520981466,1,7,0.3890867640337667,0.03889360328879753,0.16248574266694402,0.017835273855370138,0.06453739507104403,0.3678160919753086,0.041666666666666664
875,Leontyne Price,591857,0.3063552166515427,0.2105749849627075,0.3101420196397626,0.4475460167070686,0.49340581334811634,1,5,0.9893366458132653,0.05947985817060637,0.35914937278968173,0.1155806889174155,0.06772973004334837,0.03192848020987654,0.041666666666666664
876,Brownie McGhee,630882,0.6856029786751362,0.35296431750741836,0.6903921619492728,0.4450117205549296,0.7045274152184916,1,4,0.9097077056272919,0.1649551305241521,0.1564385271479093,0.05405176080445015,0.08385003082871216,0.040868454666666665,0.041666666666666664
877,Daniel Johnston,674263,0.515418674001815,0.3132554946266741,0.5098171653626005,0.4314322231326892,0.6115397433054545,1,0,0.9185361312464785,0.47364640390544704,0.1976428052839609,0.20336638532306375,0.08307041817282017,0.390378884691358,0.041666666666666664
878,JoÃ£o Gilberto,785283,0.4640230932395645,0.21619409234902556,0.47324295121566984,0.4979871618468822,0.4889991614644846,1,5,0.8336447560052245,0.2597059044193217,0.3030135645933014,0.035377289259734705,0.13356378676943323,0.4782886334567901,0.041666666666666664
879,Jay & the Americans,809058,0.5087302087114337,0.5347599977945304,0.6651498335346322,0.4923917141816609,0.7103428327990552,1,0,0.5934630967848672,0.002734665981500514,0.2985696151445808,0.01920381258023107,0.07250607698835786,0.2997020008641975,0.041666666666666664
880,Maxwell,866491,0.6097612488656987,0.4786553412462908,0.45962947749829336,0.42788002890732585,0.7272122814480947,1,7,0.3481367164840197,0.05763405241521069,0.20841014874141875,0.05193439880188276,0.16082833130422075,0.5410813112345679,0.041666666666666664
881,Molly Hatchet,923384,0.4723934539473685,0.7874210802790921,0.7430135430341859,0.5808194435908817,0.7446502230229699,1,7,0.13282774513656886,0.1533646937307297,0.23766346473892241,0.019281277278562263,0.13245185734366266,0.38697318012345683,0.041666666666666664
